Source	Size
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Contravariant.scala	113
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/io/FilterOutputStream.scala	109
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Dictionary.scala	109
https:/raw.githubusercontent.com/scala/v2.13.1/collection/WithFilter.scala	109
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Plus.scala	109
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/PlusEmpty.scala	109
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Divisible.scala	108
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Unzip.scala	108
https:/raw.githubusercontent.com/scala-js/v0.6.32/scalalib/overrides/scala/math/ScalaNumber.scala	107
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Divide.scala	105
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Foldable1.scala	104
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Band.scala	103
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Split.scala	103
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/AbstractFunction6.scala	102
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Choice.scala	100
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Optional.scala	98
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Cozip.scala	96
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/src/main/scala-new-collections/scala/scalajs/js/Any.scala	93
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/defaults/DefaultSettings.scala	92
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Arrow.scala	92
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/State.scala	91
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Map.scala	87
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/SemiLattice.scala	75
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Bitraverse.scala	74
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/ProChoice.scala	69
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Strong.scala	68
file://localhome/doeraene/projects/scalajs-java-time/java/time/chrono/ChronoLocalDate.scala	66
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Profunctor.scala	63
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Associative.scala	62
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Bifoldable.scala	62
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Bifunctor.scala	62
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/JSStringOps.scala	59
file:/shipreq/base-util/shipreq/base/util/VectorCase.scala	48
file:/shipreq/base-util/shipreq/base/util/package.scala	47
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/defaults/Exports.scala	45
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/mutable/Settings.scala	45
https:/raw.githubusercontent.com/scala/v2.13.1/collection/StrictOptimizedMapOps.scala	42
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/Nothing$.scala	42
file:/shipreq/base-util/shipreq/base/util/Impossible.scala	41
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/extra/internal/package.scala	40
https:/raw.githubusercontent.com/scala/v2.13.1/Function.scala	39
file://localhome/doeraene/projects/scalajs-java-time/java/time/chrono/Chronology.scala	37
file:/shipreq/webapp-base/shipreq/webapp/base/CommmonUiText.scala	35
file:/shipreq/webapp-client-ww-api/shipreq/webapp/client/ww/api/Settings.scala	35
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/Null$.scala	32
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Runnable.scala	30
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/io/Closeable.scala	29
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Collection.scala	29
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Formattable.scala	29
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/scala/scalajs/js/typedarray/TypedArrayBufferBridge.scala	29
https:/raw.githubusercontent.com/scala/v2.13.1/Function3.scala	27
https:/raw.githubusercontent.com/scala/v2.13.1/Function4.scala	27
https:/raw.githubusercontent.com/scala/v2.13.1/Function5.scala	27
https:/raw.githubusercontent.com/scala/v2.13.1/util/hashing/package.scala	25
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/GenTypedArrayBuffer.scala	24
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/ScalaNumberProxy.scala	24
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/charset/StandardCharsets.scala	17
https:/raw.githubusercontent.com/scala/v2.13.1/Proxy.scala	16
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/Dictionary.scala	14
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/syntax/EitherOps.scala	12
https:/raw.githubusercontent.com/suzaku-io/boopickle/v1.3.1/boopickle/DefaultByteBufferProvider.scala	12
file:/shipreq/webapp-base/shipreq/webapp/base/ClientConfig.scala	10
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/DynamicImplicits.scala	10
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/Platform.scala	8
https:/raw.githubusercontent.com/scala/v2.13.1/collection/StrictOptimizedSetOps.scala	5
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Appendable.scala	2
